P[day],d[hour]
3.689920100000000147e+00,2.655699999999999950e+00
2.639432897000000011e+01,3.572999999999999954e+00
1.261190434000000060e+01,5.149700000000000166e+00
2.539183149999999944e+00,2.428199999999999914e+00
6.770300380000000118e+00,2.084400000000000031e+00
1.625512360000000101e+00,2.659002899999999947e+00
1.594753499999999935e+00,1.941449999999999898e+00
2.050588920999999942e+01,4.059499999999999886e+00
3.895936530000000175e+00,2.311100000000000154e+00
2.236646465999999833e+01,5.227999999999999758e+00
1.372235300000000002e+01,5.126000000000000334e+00
2.424659000000000049e+02,1.309999999999999964e+01
7.748094240000000354e+00,3.595699999999999896e+00
8.114374820000000099e+00,2.273600000000000065e+00
2.181295996000000059e+01,4.379100000000000215e+00
1.537562368999999940e+01,3.316899999999999959e+00
6.365839710000000373e+00,2.972100000000000186e+00
3.040330459999999846e+00,1.841099999999999959e+00
4.190425659999999830e+00,2.858900000000000219e+00
3.709870780000000146e+00,3.069399999999999906e+00
1.632975270000000023e+01,6.270999999999999908e+00
4.885484390000000232e+00,5.233398499999999842e+00
8.087234689999999659e+01,1.119500000000000028e+01
1.035533116000000042e+01,3.177500000000000213e+00
1.052629458000000007e+01,2.521100000000000119e+00
4.583520949999999594e+00,2.705499999999999794e+00
3.761818429999999935e+00,3.517599999999999838e+00
5.605622999999999934e+01,4.573999999999999844e+00
4.140831668999999948e+01,5.026399999999999757e+00
2.237489570000000150e+00,1.811900000000000066e+00
3.167893419999999960e+00,2.181400000000000006e+00
1.608518936999999838e+01,3.983999999999999986e+00
4.347288780000000408e+00,2.102399999999999824e+00
2.358917143000000038e+01,5.073000000000000398e+00
2.102250607999999943e+01,4.107199999999999740e+00
2.268904775000000029e+02,7.557999999999999829e+00
7.411131769999999896e+00,2.524199999999999999e+00
8.098889059999999418e+00,4.202410000000000423e+00
1.000653012000000075e+01,5.344000000000000306e+00
1.037168928000000001e+01,3.035000000000000142e+00
3.969962980000000030e+00,1.175699999999999967e+00
4.408413310000000251e+00,5.011999999999999567e+00
2.052341660000000179e+00,2.122495699999999985e+00
5.007316659999999864e+00,4.236200000000000188e+00
4.708035279999999823e+00,2.907942300000000202e+00
5.392026900000000289e+00,2.980399999999999938e+00
4.093578459999999808e+00,2.583299999999999930e+00
1.051459590000000048e+02,8.592999999999999972e+00
4.082289389999999685e+00,3.288255700000000115e+00
3.314947360000000121e+00,1.800699999999999967e+00
3.964315520000000248e+01,6.529200000000000337e+00
2.180451611000000156e+01,3.409699999999999953e+00
5.154481419999999758e+00,3.228000000000000203e+00
5.743469799999999736e+00,3.441199999999999815e+00
3.166353560000000122e+00,3.312899999999999956e+00
6.491684260000000428e+00,4.316399999999999793e+00
2.851883379999999857e+00,2.759999999999999787e+00
3.855589689999999958e+00,3.237964400000000076e+00
9.467821470000000517e+00,2.432700000000000085e+00
8.930409700000000450e-01,1.098100000000000076e+00
2.083426731000000132e+01,4.045399999999999885e+00
6.104849419999999860e+00,4.691200000000000259e+00
1.151517167000000086e+01,2.005999999999999783e+00
3.601465339999999848e+00,2.275300000000000100e+00
2.859914030999999923e+01,3.656699999999999839e+00
2.458716354999999965e+01,3.983999999999999986e+00
1.253248222000000034e+01,4.016799999999999926e+00
7.340567509999999629e+00,3.255700399999999828e+00
3.584101050000000122e+00,2.731599999999999806e+00
7.039020159999999748e+00,3.863300000000000178e+00
8.360870699999999545e+00,2.714399999999999924e+00
3.179267289999999857e+00,1.024599999999999955e+00
1.206222962000000010e+01,2.058399999999999785e+00
9.931463069999999504e+00,5.677999999999999936e+00
3.481591700000000067e+00,1.806899999999999951e+00
3.561760232999999687e+01,8.455899999999999750e+00
7.407425019999999805e+00,3.674999999999999822e+00
1.731711738999999994e+01,3.151800000000000157e+00
8.884951089999999496e+00,1.995850700000000089e+00
9.428898840000000448e+00,4.448100000000000165e+00
4.088972990000000252e+00,3.584999999999999964e+00
1.744486016000000106e+01,4.445000000000000284e+00
1.882744023000000055e+01,4.663999999999999702e+00
5.747711909999999591e+00,1.892300000000000093e+00
1.455985560000000056e+01,5.623999999999999666e+00
1.269091409999999920e+00,1.464699999999999891e+00
2.853133999999999837e+00,1.465000000000000080e+00
1.224866440000000001e+00,1.708599999999999897e+00
1.022678650000000022e+00,1.371199999999999974e+00
1.210968708999999954e+01,6.346099999999999852e+00
4.757961029999999703e+00,4.660000000000000142e+00
2.049727550000000065e+01,8.535999999999999588e+00
8.193450650000000834e+00,5.233999999999999986e+00
4.180595439999999741e+01,6.057000000000000384e+00
1.544933359999999922e+00,1.104345899999999991e+00
8.704205249999999339e+00,2.938499999999999890e+00
2.466970390000000179e+00,1.634500000000000064e+00
1.012805157999999928e+01,3.516999999999999904e+00
3.770586450000000145e+00,3.914976400000000023e+00
1.196548460000000036e+00,1.259200000000000097e+00
4.096676239999999858e+00,2.189999999999999947e+00
6.503270350000000199e+00,2.591000000000000192e+00
7.336851010000000173e+00,3.548000000000000043e+00
2.766528470000000084e+01,6.633000000000000007e+00
6.100276209999999644e+00,4.747600000000000264e+00
1.615278346999999997e+02,3.673399999999999999e+00
1.139102358000000059e+01,2.302999999999999936e+00
7.426081230000000311e+00,3.637900000000000134e+00
1.598689320000000080e+01,4.158000000000000362e+00
3.578756990000000027e+00,3.180650200000000094e+00
1.892537245999999840e+01,3.983499999999999819e+00
1.475323219999999935e+00,2.315500000000000114e+00
4.152461180000000418e+00,2.575499999999999901e+00
8.734885200000000793e+00,4.490000000000000213e+00
1.299204852999999993e+01,6.017500000000000071e+00
3.749105750000000015e+00,1.982599999999999918e+00
1.108956601999999947e+01,6.287700000000000067e+00
9.748689000000000382e-01,1.619099999999999984e+00
4.897210059999999920e+00,1.812000000000000055e+00
5.728126160000000411e+00,2.029500000000000082e+00
3.755742670000000061e+00,2.291100000000000136e+00
7.097121239999999887e+00,2.105900000000000105e+00
3.550074400000000074e-01,8.139999999999999458e-01
6.773746899999999460e-01,1.836100000000000065e+00
1.321409607000000008e+01,3.564099999999999824e+00
1.586850022000000138e+02,1.153720000000000034e+01
4.292636990000000097e+00,2.700000000000000178e+00
7.053939689999999985e+00,1.896700000000000053e+00
3.159258090000000152e+01,1.356600000000000072e+01
1.715723600000000104e+01,1.128400000000000070e+01
1.973771940000000003e+00,2.177170100000000108e+00
5.352927019999999914e+01,5.668000000000000149e+00
9.283100399999999475e-01,1.189899999999999958e+00
8.398429769999999905e+00,6.344000000000000306e+00
8.638473910000000089e+00,5.456599999999999895e+00
1.348457667999999998e+01,5.019700000000000273e+00
2.740229859000000090e+01,6.849099999999999966e+00
5.209081626999999770e+01,8.638799999999999812e+00
8.106378949999999861e+01,3.000999999999999890e+00
1.373474071000000052e+01,2.769000000000000128e+00
1.455387488000000040e+01,6.972999999999999865e+00
1.130123035999999992e+01,4.022000000000000242e+00
4.241536289999999987e+00,2.971000000000000085e+00
1.113127159000000077e+01,4.237199999999999633e+00
2.961938909999999936e+01,4.959500000000000242e+00
6.400871369999999949e+00,2.556099999999999817e+00
2.707237655000000132e+01,6.959200000000000053e+00
1.371938426000000000e+01,5.567700000000000315e+00
1.334609989999999868e+02,1.149970000000000070e+01
1.519423358999999962e+01,3.105999999999999872e+00
3.522475099999999859e+00,3.280495499999999787e+00
7.053527149999999857e+00,2.398200000000000109e+00
9.521644639999999882e+00,2.356899999999999995e+00
3.072146609999999889e+00,1.873199999999999976e+00
4.645382149999999655e+00,2.027099999999999902e+00
9.867858299999999749e-01,1.187899999999999956e+00
1.464558000000000071e+01,2.120000000000000107e+00
1.413175309000000013e+01,4.013600000000000279e+00
1.141926141000000072e+01,3.990800000000000125e+00
4.005881661000000094e+01,5.594999999999999751e+00
5.028635976999999713e+01,6.321200000000000152e+00
1.437457571999999928e+01,4.789200000000000124e+00
9.651883310000000549e+00,4.296000000000000263e+00
3.086394759999999948e+01,8.864000000000000767e+00
8.092210500000000195e+00,5.769599999999999618e+00
1.179311079999999947e+02,5.879599999999999937e+00
6.313317099999999904e-01,1.148700000000000054e+00
5.563918819999999954e+01,7.315999999999999837e+00
5.954899929999999841e+00,2.389200000000000212e+00
1.203987487999999928e+01,2.736299999999999955e+00
2.083762894999999915e+01,2.373400000000000176e+00
4.597266130000000395e+00,2.908999999999999808e+00
2.358444745999999981e+01,5.554499999999999993e+00
1.011716840000000062e+01,4.667699999999999960e+00
1.912947602999999930e+01,3.962200000000000166e+00
6.146995600000000337e+00,3.315300000000000136e+00
8.575049829999999318e+00,8.653000000000000469e+00
1.050682978000000034e+01,3.776899999999999924e+00
3.990105910000000033e+00,2.410800000000000054e+00
1.003538181000000051e+01,3.406200000000000117e+00
3.319963549999999941e+01,5.022000000000000242e+00
2.644440589999999958e+01,4.366299999999999848e+00
5.153998542000000072e+01,6.695000000000000284e+00
2.382951589999999786e+00,1.887599999999999945e+00
5.902245780000000330e+00,2.900300000000000100e+00
1.278334997000000044e+02,1.091399999999999970e+01
1.922799710000000051e+00,1.860400000000000054e+00
3.222975320000000199e+00,2.924700000000000077e+00
4.168118390000000062e+00,2.808399999999999785e+00
4.514360960000000311e+00,3.008300000000000196e+00
3.773598709999999912e+00,2.728200000000000180e+00
8.181821890000000153e+00,2.456599999999999895e+00
4.487587679999999857e+00,2.874000000000000110e+00
5.192920654000000269e+01,5.263700000000000045e+00
5.678564799999999968e-01,1.025800000000000045e+00
6.883376100000000442e+00,2.270199999999999996e+00
9.770448600000001704e+00,2.451700000000000212e+00
2.009017036999999917e+01,4.153999999999999915e+00
5.169804270000000201e+00,2.153000000000000025e+00
1.129689441999999922e+01,4.623000000000000220e+00
5.621543149999999933e+00,2.414299999999999891e+00
7.139697049999999656e+00,3.980999999999999872e+00
1.875470238000000123e+01,3.033100000000000129e+00
1.332389352000000038e+01,3.220800000000000107e+00
1.141911885999999932e+01,5.134999999999999787e+00
1.136113253999999984e+01,4.188600000000000101e+00
1.656062577000000147e+01,2.611000000000000210e+00
1.574958582999999912e+01,4.667200000000000237e+00
3.781452519999999851e+01,9.109000000000001762e+00
8.725854780000000588e+00,4.472999999999999865e+00
1.288291395000000072e+01,5.676000000000000156e+00
4.224536310000000405e+00,3.128000000000000114e+00
2.743459730000000008e+01,5.038000000000000256e+00
4.455202659999999781e+01,6.000000000000000000e+00
1.244197175000000044e+02,3.719700000000000006e+00
1.219568049999999904e+00,1.568100000000000049e+00
2.053884769999999804e+00,2.163499999999999979e+00
2.613020419999999788e+00,1.958800000000000097e+00
9.278597899999999621e-01,1.427899999999999947e+00
1.980787763000000012e+01,3.452999999999999847e+00
2.343230569999999791e+00,2.042400000000000215e+00
6.911342229999999809e+00,5.674299999999999677e+00
3.946249513999999863e+02,2.410800000000000054e+01
8.305377019999999888e+00,3.750999999999999890e+00
1.251353325000000005e+01,4.301000000000000156e+00
1.791342149999999833e+01,4.363999999999999879e+00
2.521491430000000022e+01,5.759999999999999787e+00
7.193049349999999897e+00,3.407000000000000028e+00
8.506980690000000678e+00,2.938000000000000167e+00
4.493067059999999913e+01,6.538999999999999702e+00
7.168930640000000132e+00,4.676599999999999646e+00
7.886421819999999805e+00,4.942937800000000159e+00
8.027682090000000770e+00,2.957425699999999935e+00
8.535148750000000462e+01,6.750399999999999956e+00
7.613622221999999340e+01,7.939300000000000246e+00
2.038174801999999985e+01,3.792199999999999793e+00
5.101375720000000058e+00,2.595000000000000195e+00
3.949627140000000036e+00,1.548499999999999988e+00
3.148661549999999920e+00,2.197799999999999976e+00
1.559466044999999923e+01,5.047799999999999621e+00
5.833761970000000296e+00,3.998800000000000132e+00
2.421503410000000134e+00,2.964999999999999858e+00
1.416400070999999983e+01,4.303099999999999703e+00
6.209202069999999907e+00,2.637000000000000011e+00
2.617028369999999882e+00,2.045999999999999819e+00
1.502412582000000043e+02,1.084900000000000020e+01
5.032570090000000107e+00,4.213000000000000078e+00
4.042866759999999715e+01,7.102000000000000313e+00
1.147365800000000036e+02,1.203550000000000075e+01
1.912391330000000096e+02,1.694200000000000017e+01
2.135882360000000091e+01,5.823000000000000398e+00
2.204591629999999824e+01,5.219999999999999751e+00
2.578852120000000081e+00,2.358099999999999863e+00
2.055331440999999870e+01,5.313600000000000101e+00
4.006867129999999833e+01,5.887500000000000178e+00
2.750711139999999943e+01,5.907000000000000028e+00
5.144364500000000007e+00,2.702999999999999847e+00
1.845848387999999929e+01,3.370299999999999851e+00
2.594215820000000150e+01,4.044999999999999929e+00
3.338561760000000334e+01,5.036100000000000243e+00
7.714676859999999969e+00,4.587100000000000399e+00
1.180617370000000044e+01,4.472000000000000419e+00
4.444482599999999728e+00,3.685999999999999943e+00
3.989544190000000157e+00,1.590999999999999970e+00
1.298494602999999969e+01,3.449699999999999989e+00
5.699195920000000193e+00,2.390600000000000058e+00
1.811473812999999922e+01,5.270599999999999952e+00
6.241457910000000275e+00,3.099800000000000111e+00
2.042224470000000025e+01,6.219999999999999751e+00
7.638460839999999585e+00,3.956999999999999851e+00
7.069817240000000425e+01,6.631999999999999673e+00
3.744436449999999805e+00,2.919099999999999806e+00
5.275878505000000018e+01,6.651699999999999946e+00
5.344944498000000266e+01,5.309099999999999930e+00
1.375207851000000048e+01,2.883100000000000218e+00
6.338559459999999923e+00,3.461699999999999999e+00
9.803211429999999282e+00,4.461700000000000443e+00
2.806243489999999952e+00,1.627099999999999991e+00
1.445516279999999938e+02,1.659900000000000020e+01
2.954225660000000175e+01,1.390199999999999925e+01
8.047277210000000736e+00,5.158999999999999808e+00
5.870634159999999824e+00,2.573599999999999888e+00
1.917893975999999867e+01,5.144000000000000128e+00
1.923999999999999844e+01,3.822480000000000100e+00
3.890999999999999659e+01,4.109040000000000248e+00
1.592959749999999897e+00,1.931300000000000017e+00
1.444912000000000063e+01,2.799999999999999822e+00
6.991304519999999911e+00,2.156800000000000050e+00
3.517494730000000125e+00,1.563900000000000068e+00
4.010978169999999920e+01,5.209600000000000009e+00
1.035078415000000085e+01,6.253000000000000114e+00
6.292249360000000280e+01,1.164000000000000057e+01
3.021680069999999940e+00,2.826400000000000023e+00
5.082748360000000076e+00,1.773200000000000109e+00
4.169801859999999749e+01,5.704699999999999882e+00
1.586624787000000047e+01,4.250000000000000000e+00
1.340596780000000043e+00,1.648400000000000087e+00
1.393291548000000013e+01,2.623899999999999899e+00
6.246881329999999899e+00,9.040001900000000035e+00
2.364367619999999892e+00,3.371999999999999886e+00
2.031047471999999843e+01,5.335700000000000109e+00
2.534755679999999955e+00,4.571600000000000108e+00
1.029674097000000010e+01,2.729200000000000070e+00
5.939190410000000142e+00,2.285000000000000142e+00
4.409667500000000295e+00,2.141799999999999926e+00
4.594898159999999621e+00,3.138100000000000112e+00
3.229642750000000007e+01,4.560999999999999943e+00
2.970418009999999942e+00,2.236899999999999888e+00
4.853840400000000166e+00,3.197999999999999954e+00
1.104605364999999928e+01,4.799000000000000377e+00
1.374883059000000074e+01,6.096799999999999997e+00
2.672316899999999862e+01,8.500999999999999446e+00
4.935679069999999768e+01,1.095400000000000063e+01
6.531940239999999953e+00,3.335100000000000176e+00
1.008276725000000056e+02,8.390000000000000568e+00
5.130118439999999680e+01,5.358999999999999986e+00
9.384669599999999612e-01,1.301500000000000101e+00
6.933651669999999712e+00,4.607999999999999652e+00
6.103735910000000331e+01,8.378000000000000114e+00
3.386777829999999767e+01,3.720000000000000195e+00
5.206900199999999757e+01,3.008900000000000130e+00
9.115002690000000740e+00,4.557999999999999829e+00
3.932460690000000092e+00,2.176299999999999901e+00
9.210304999999999742e-01,2.607699999999999907e+00
4.726739779999999946e+00,2.889800000000000146e+00
7.145231669999999724e+01,6.275999999999999801e+00
8.037537959999999870e+00,2.911799999999999944e+00
1.921437489999999970e+00,1.904600000000000071e+00
1.420442616000000058e+01,3.898000000000000131e+00
5.567358200000000323e+01,3.778000000000000025e+00
4.880844559999999888e+00,2.557399999999999896e+00
1.056137217000000028e+01,3.264499999999999957e+00
6.766905540000000485e+01,9.555999999999999162e+00
1.533487389999999948e+02,1.220500000000000007e+01
5.262985419999999692e+01,6.118000000000000327e+00
1.487839450000000063e+01,7.490999999999999659e+00
2.508081549999999993e+00,1.172439800000000032e+00
5.962226270000000028e+01,6.887999999999999901e+00
1.742393582000000052e+01,4.929000000000000270e+00
4.496407458000000190e+01,4.980999999999999872e+00
4.977009069999999724e+01,1.006499999999999950e+01
4.331674269999999893e+01,4.995000000000000107e+00
3.100330719999999829e+01,5.253000000000000114e+00
1.179161234000000036e+01,3.036000000000000032e+00
2.696450099999999850e+01,3.791999999999999815e+00
7.768456389999999878e+00,3.689000000000000057e+00
8.689301220000000825e+00,2.563000000000000167e+00
2.099757968000000119e+01,2.454000000000000181e+00
1.152306746000000004e+01,3.875700000000000145e+00
9.871793320000000449e+01,6.592999999999999972e+00
7.152543937999999457e+01,5.918899999999999828e+00
1.303543928999999935e+02,6.474000000000000199e+00
8.840678717999999492e+01,1.230790000000000006e+01
9.109693339999999750e+00,5.318100000000000271e+00
1.678175788000000068e+01,3.738599999999999923e+00
1.453244830000000043e+01,3.129999999999999893e+00
5.248667610000000039e+00,1.917000000000000037e+00
5.907414759999999987e+00,1.016000000000000014e+00
9.767859109999999845e+00,2.164899999999999824e+00
1.480075081999999931e+01,5.761999999999999567e+00
1.623847732999999849e+01,3.969899999999999984e+00
3.126861190000000068e+00,1.192600000000000104e+00
1.687725774999999828e+01,3.791700000000000070e+00
1.205705659000000018e+01,2.346200000000000063e+00
9.976820719999999199e+00,3.487299999999999844e+00
1.352252363999999929e+01,3.987000000000000099e+00
1.342520474000000092e+02,9.063599999999999213e+00
9.974688039999999489e+01,6.804000000000000270e+00
1.322714056000000049e+01,3.286099999999999799e+00
1.987106250999999872e+02,8.637999999999999901e+00
3.692986229999999814e+00,1.774399999999999977e+00
5.709407950000000120e+00,1.622000000000000108e+00
3.417321559999999891e+01,4.767900000000000027e+00
1.682934609999999997e+00,1.884600000000000053e+00
2.586639519999999859e+00,2.253000000000000114e+00
1.673652500000000032e+01,2.200000000000000178e+00
9.590685860000000673e+00,3.451999999999999957e+00
7.039329129999999601e+00,3.513999999999999790e+00
4.960757710000000031e+01,2.957500000000000018e+00
4.194496870000000044e+00,1.780699999999999950e+00
1.970340200000000097e+00,1.790100000000000025e+00
5.058213379999999759e+00,1.131999999999999895e+00
1.059566815000000020e+02,6.998800000000000132e+00
2.685323646999999880e+01,4.455700000000000216e+00
4.962206690000000009e+01,7.222000000000000419e+00
8.088016630000000262e+00,1.833399999999999919e+00
1.541676550000000034e+00,1.911799999999999944e+00
1.155103848000000077e+01,3.360100000000000087e+00
4.469754639999999668e+00,1.812999999999999945e+00
1.577382794000000032e+01,4.956999999999999851e+00
6.008538479999999993e+01,7.006999999999999673e+00
4.303433640000000082e+01,6.570999999999999730e+00
1.163311738999999960e+02,7.025000000000000355e+00
5.643499330000000214e+01,4.738100000000000200e+00
1.053035093000000018e+02,6.214000000000000412e+00
1.776076524000000134e+01,1.667899999999999938e+00
7.964314919999999631e+00,1.534200000000000008e+00
4.603575290000000209e+00,2.349899999999999878e+00
9.917242679999999311e+00,3.224099999999999966e+00
5.383540700000000179e-01,1.504499999999999948e+00
8.253411880000000167e+01,4.855599999999999916e+00
2.016037857999999972e+01,4.129999999999999893e+00
2.208551599000000110e+01,2.172699999999999854e+00
1.151166780000000056e+00,1.090700000000000003e+00
2.826727384999999870e+01,4.583899999999999864e+00
3.770590649999999933e+00,2.028999999999999915e+00
2.707306399999999780e+00,3.437800000000000189e+00
5.653781630000000114e+00,1.948299999999999921e+00
5.991858269999999820e+00,1.721500000000000030e+00
1.401524519999999940e+00,1.321992999999999974e+00
2.253113400000000155e+00,9.090000000000000302e-01
3.690679499999999891e+00,1.106999999999999984e+00
7.450730499999999701e+00,4.749999999999999778e-01
2.473734115999999972e+01,2.069050999999999974e+00
3.777941750000000098e+00,1.475932500000000092e+00
1.949540339999999983e+00,8.060618000000000505e-01
8.602405800000000324e-01,5.124345000000000150e-01
3.694260410000000050e+00,1.127852099999999913e+00
3.814293549999999922e+00,1.403798300000000054e+00
4.628844100000000239e-01,5.588218999999999825e-01
2.029087999999999781e+00,7.249999999999999778e-01
4.052036799999999772e+00,1.560512799999999922e+00
9.479980999999999547e-01,6.195000000000000506e-01
4.989909299999999881e+00,1.167000000000000037e+00
2.753436000000000217e+00,9.152000000000000135e-01
2.729904889999999806e+00,8.257288000000000405e-01
8.457463000000000619e+00,9.593000000000000416e-01
5.358760000000000190e+00,1.391999999999999904e+00
3.123903499999999944e+00,4.819999999999999840e-01
7.683903800000000395e-01,1.024124199999999929e+00
1.225343082000000017e+01,1.369949000000000083e+00
7.920646000000000075e-01,4.660000000000000253e-01
2.148773809999999784e+00,4.225999999999999979e+00
2.824069099999999999e+00,3.807999999999999829e+00
2.647305119999999956e+00,1.211281000000000052e+00
7.668943999999999761e-01,1.090999999999999970e+00
3.545532999999999646e+01,3.589999999999999858e+00
7.533765700000000010e+00,5.584383599999999781e+00
4.119703600000000243e+00,4.546999999999999709e+00
3.535712999999999884e+00,2.148000000000000131e+00
3.276229999999999976e+00,2.504000000000000004e+00
4.845320000000000071e+00,3.060999999999999943e+00
3.242529999999999912e+00,3.391000000000000014e+00
3.052057019999999898e+00,3.481779200000000074e+00
4.511123399999999783e+00,4.525000000000000355e+00
5.432124230000000153e+01,4.024000000000000021e+00
1.543389700000000087e+00,1.949999999999999956e+00
4.076432600000000406e+00,3.919000000000000039e+00
3.467147399999999990e+00,2.404999999999999805e+00
2.823093000000000075e+00,2.466000000000000192e+00
1.675156759999999911e+00,2.271819400000000044e+00
1.337234919999999994e+00,1.702609800000000062e+00
3.357547700000000024e+00,1.788000000000000034e+00
8.820624299999999529e-01,5.759672000000000125e-01
2.499699999999999811e+00,2.609999999999999876e+00
4.435288400000000131e+00,1.889999999999999902e+00
3.101278000000000201e+00,3.072000000000000064e+00
4.014484000000000385e+00,2.899999999999999911e+00
1.432825489999999924e+00,2.071851800000000132e+00
1.689856999999999942e+00,2.274239999999999817e+00
3.677239999999999842e+00,4.411200000000000010e+00
1.211910959999999982e+00,2.203199999999999825e+00
2.485580639999999786e+00,3.001636200000000088e+00
2.825253557999999998e+02,1.079649999999999999e+01
1.420024799999999976e+00,1.431000000000000050e+00
1.645326499999999914e+00,2.589999999999999858e+00
1.337115690000000079e+00,1.831679999999999975e+00
2.507917649999999998e+00,3.065226899999999866e+00
1.805375979999999991e+00,2.079024899999999842e+00
2.879102290000000064e+00,2.749768299999999943e+00
3.506164940000000119e+00,1.600965799999999994e+00
2.031988339999999837e+00,3.493746300000000193e+00
3.714647799999999833e+00,3.834999999999999964e+00
1.540775999999999923e+00,1.705000000000000071e+00
1.516897230000000008e+01,2.063331499999999874e+00
3.660031950000000034e+00,4.785301399999999816e+00
9.139803970000000888e+00,3.091293600000000197e+00
4.115057600000000093e+00,1.080000000000000071e+00
6.443856789999999890e+00,1.903407099999999907e+00
1.222648809000000014e+01,2.168913600000000219e+00
6.047426799999999769e-01,9.882210000000000161e-01
4.078220970000000278e+00,4.839580500000000285e+00
4.068640489999999943e+00,1.837372900000000087e+00
8.349980000000000402e+00,1.836000000000000076e+00
4.172780000000000378e+00,2.069999999999999840e+00
6.257249999999999979e+00,3.270000000000000018e+00
1.251937000000000033e+01,4.120000000000000107e+00
1.879919999999999902e+01,4.450000000000000178e+00
2.631619999999999848e+01,4.959999999999999964e+00
3.953869999999999862e+01,5.799999999999999822e+00
2.103194199999999903e+00,3.956999999999999851e+00
2.310643999999999920e+00,1.683999999999999941e+00
2.491977079999999845e+00,1.433814099999999980e+00
5.078025489999999920e+00,1.241415799999999958e+00
9.168277999999999395e+01,8.119999999999999218e+00
2.736334302999999935e+01,4.140108999999999817e+00
2.424558220999999847e+01,3.247352600000000145e+00
3.444681200000000221e+00,1.844999999999999973e+00
4.307451320000000194e+00,2.337919600000000209e+00
5.904127840000000127e+00,2.767831300000000105e+00
1.865488287999999883e+01,5.443145099999999736e+00
3.792519834000000145e+01,3.534521900000000105e+00
4.651790580000000119e+00,3.323184100000000196e+00
9.154662110000000297e+00,3.073678000000000132e+00
1.998157090000000125e+01,2.724000000000000199e+00
3.477977629999999820e+00,2.510348899999999883e+00
3.127463000000000104e+00,2.060000000000000053e+00
7.493134000000000405e+00,1.969999999999999973e+00
4.982516595999999964e+01,3.871497600000000094e+00
1.089484209999999997e+01,2.071939400000000209e+00
1.880161110999999963e+01,1.909352399999999950e+00
8.157731800000000533e+00,3.790000000000000036e+00
3.315977199999999847e+00,1.493999999999999995e+00
1.447510622999999974e+01,1.618248399999999920e+00
2.699831599999999998e+00,2.125000000000000000e+00
3.944366759999999861e+00,4.865214599999999834e+00
4.537136130000000378e+00,4.042155000000000165e+00
2.109684880000000096e+00,2.121082799999999935e+00
4.720191200000000364e+00,4.416000000000000369e+00
9.520000000000000284e+01,1.163168639999999954e+01
1.107080372999999973e+01,2.516083300000000023e+00
4.424713200000000235e+00,1.131999999999999895e+00
1.452046399999999959e+00,1.473999999999999977e+00
1.069756799999999952e+00,1.500000000000000000e+00
6.956106300000000076e+00,3.371999999999999886e+00
1.300178900999999954e+01,4.484732199999999835e+00
2.650232390000000215e+00,2.502793099999999882e+00
4.090680600000000111e-01,6.165726000000000262e-01
4.702800699999999945e-01,1.410864700000000083e+00
1.106199374000000013e+01,1.758777699999999999e+00
1.880531020000000053e+00,1.191168400000000016e+00
1.553243849000000054e+01,1.764071699999999909e+00
2.527092999999999812e+00,1.280000000000000027e+00
1.808815999999999846e+01,2.700000000000000178e+00
1.018020139999999962e+01,4.613000000000000433e+00
5.857407539999999635e+00,5.854802900000000143e+00
2.056014199999999903e+00,2.799999999999999822e+00
1.902605960000000040e+00,2.365369299999999786e+00
2.084539799999999943e+00,1.713999999999999968e+00
5.331550000000000011e+00,6.190999999999999837e+00
4.231115299999999912e+00,4.327883500000000438e+00
9.893300099999999819e-01,1.035761500000000002e+00
1.098369399999999985e+01,2.701999999999999957e+00
4.075013779999999741e+01,5.245000000000000107e+00
4.802656080000000216e+00,1.165864800000000034e+00
6.691449099999999817e-01,9.921630999999999645e-01
2.255445920000000104e+00,1.667860399999999910e+00
1.766683400000000015e+00,1.370992999999999906e+00
3.770129610000000131e+00,2.851205600000000118e+00
3.134294559999999841e+00,1.215879600000000060e+00
2.500529100000000060e+00,8.809865000000000057e-01
2.428333569999999852e+01,6.211999999999999744e+00
9.476860000000000284e+00,4.392000000000000348e+00
3.491395199999999921e+00,1.762999999999999901e+00
2.388905100000000115e+00,1.032408999999999910e+00
4.489136679999999657e+00,1.883337700000000003e+00
9.044703849999999434e+00,1.765314800000000073e+00
1.885001109999999969e+01,3.407000000000000028e+00
1.914557999999999982e+00,1.691999999999999948e+00
3.238425320000000163e+00,1.994105500000000086e+00
6.557851300000000272e+00,2.080000000000000071e+00
9.961997320000000045e+00,2.677214000000000205e+00
1.523191500000000076e+01,2.347999999999999865e+00
2.070850400000000135e+01,2.236524000000000179e+00
3.208688930000000106e+00,2.242132900000000095e+00
1.064393850000000086e+01,2.713000000000000078e+00
5.493740000000000290e-01,9.799999999999999822e-01
4.532000000000000028e+00,1.989999999999999991e+00
3.713076500000000113e+00,1.951000000000000068e+00
4.860673000000000243e+00,2.632000000000000117e+00
9.573953100000000660e+00,4.171999999999999709e+00
1.243625800000000003e+00,1.189999999999999947e+00
6.348342430000000292e+01,4.897999999999999687e+00
1.066200519999999985e+00,1.420337900000000042e+00
2.909022715000000048e+01,4.676982599999999657e+00
9.466786999999999841e-01,1.090000000000000080e+00
1.021519999999999939e+01,1.631000000000000005e+00
1.048729713000000032e+02,6.564000000000000057e+00
3.098329999999999806e+00,1.959000000000000075e+00
9.127055000000000362e+00,3.653999999999999915e+00
5.297814194000000043e+01,4.796524599999999694e+00
7.435566800000000143e+00,2.428999999999999826e+00
